4,0.49,0,1,1,0,0.014,0,0,-0.141,-0.247,-0.238,4.04,-1.16,0,0,890,4,0.62,0.32,2.42,1.79,0,0,0,0,0,0.094,0,0.213,0,0,0,0,0.063,0.11,0.213,0.307,0,13.8,14.76,3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6506,16183
0,0.4,0.03,1,1,0,0.023,0,0,0.487,-2.3,-2.193,2.71,-5.43,0,0,890,5,-0.62,0.25,3.16,1.68,0,0,0,0,0,0.118,0,0.102,0,0,0,0,0.008,0.031,0.315,0.425,0,11.6,8.64,1.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7417,17094
0,0.51,0.03,1,1,0,0,0,0.001,0,-0.546,-0.538,0,0,0,0,940,-61,0.13,0.72,4.97,2.03,0,0,0,0,0,0.071,0,0.126,0,0.008,0,0,0,0,0.016,0.78,0,1.48,9.52,2.48,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13784,18729
0,0.33,0,1,1,0,0.072,0,0.001,0.37,0.403,0.45,2.62,1.41,0,0,940,6,-2.34,-0.92,-0.03,-3.04,0,0,0,0,0.008,0.055,0,0,0.024,0.693,0,0,0,0,0,0.22,0,2,5,2.92,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82.2496,16682,21627
0,0.6,0.05,1,1,0,0,0,0,-0.736,0.274,0.278,2.99,1.1,0,0,940,-43,0.68,-0.27,3.13,-0.31,0,0,0.024,0,0,0.087,0.008,0.299,0,0,0,0,0.016,0,0.031,0.535,0,2.48,7.28,8.56,2,2,2.27,2.41,0.78,0,0,2.99,0.06,0.01,0,0.05,0.17,0,0,0,0,0,0,0,0,21440,26385
0,0.51,0.01,1,1,0,0,0,0,-1.201,-0.833,-0.769,2.98,-2.16,0,0,940,9,-2.73,0.06,2.04,-0.94,0,0,0,0,0,0.268,0.008,0.181,0,0,0,0,0,0,0.063,0.48,0,2,5.68,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23560,28505
4,0.62,0.07,1,1,0,0.015,0.002,0.002,-0.142,0.063,0.044,3.83,0.507,0,0,940,10,0.06,0.07,2.87,1.55,0,0,0,0,0,0.252,0,0.26,0.008,0,0,0,0.016,0,0.039,0.425,0,4,9.32,4,0.8,2,11,10.5,1.97,0,16,2.93,0.32,0.02,0.02,2.6,0.06,0,0,0,0,0,4,4,127.341,24451,29396
0,0.54,0.04,1,1,0,0.022,0.021,0.047,0.486,2.174,2.82,3.37,3.37,0,0,940,62,-0.67,0.52,-2.25,7.38,0,0.008,0.031,0,0,0.197,0.008,0.378,0,0,0,0,0,0,0.031,0.346,0,2.56,5.88,2,1.9,2,0.83,1.47,0,0,0,0,0.04,0.01,0,0.02,0,0,0,0,0,0,0,0,0,25495,30440
0,0.6,0,1,1,0,0.003,0,0,-0.358,0.393,0.365,3.27,1.42,0,0,940,0,0.19,0.28,3.07,1.79,0,0,0.039,0,0,0.197,0.008,0.394,0,0,0,0,0,0,0.031,0.331,0,4.44,6.16,2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52,0,0,0,0,0,0,25690,30635
0,0.52,0.04,1,1,0,0.011,0,0,0.455,-0.071,-0.036,3.46,-0.436,0,0,940,71,-2.03,-0.03,1.66,-1.06,0,0,0.024,0,0,0.244,0.016,0.346,0,0,0,0,0,0,0.031,0.339,0,5.52,6,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25934,30879
0,0.45,0,1,1,0,0.002,0,0,-0.17,-0.841,-0.805,4.03,-3.57,0,0,940,-36,-0.42,-0.37,3.42,-2.42,0,0,0.016,0,0,0.268,0,0.362,0,0,0,0,0,0,0.031,0.323,0,6,15.76,3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26661,31606
4,0.56,0,1,1,0,0,0,0,-0.388,0.364,0.374,1.91,1.02,0,0,940,-45,-0.65,0.92,2.83,3.55,0,0.008,0.205,0,0,0.087,0,0.543,0,0,0,0,0,0,0,0.157,0,88.6,67.12,8.44,1.6,1,16,16,5.35,2.03,16,5.19,0.46,0.04,0.05,1.45,0.17,0,0,0,0,0,3,3,58.4661,28180,33125
4,0.43,0.01,1,1,0,0.279,0.001,0.001,0.375,0.343,0.378,2.39,1.18,0,0,940,77,0.75,-0.38,-3.95,-1.31,0,0.008,0.15,0,0,0.252,0,0.457,0,0,0,0,0,0,0,0.134,0,68.84,47.12,5,1.3,2,16,16,5.35,2.03,16,5.19,0.46,0.04,0.05,2.55,0.17,0,0,0,0,0,4,4,88.4123,29232,34177
4,0.4,0.01,1,1,0,0.66,0,0,0.457,0.957,0.941,3.27,2.39,0,0,940,-11,-3.27,0.12,3.67,0.94,0,0.008,0.15,0,0,0.252,0,0.457,0,0,0,0,0,0,0,0.134,0,62.04,42.48,6.24,1.3,1,16,16,5.35,2.03,16,5.19,0.46,0.04,0.05,2.55,0.17,0,0,0,0,0,3,3,39.3976,29298,34243
4,0.58,0.01,0.5,1,0,0.036,0,0,-0.514,0.925,0.91,3.23,2.33,0,0,940,-5,-0.91,0.18,-1.9,3.92,0,0.008,0.15,0,0,0.26,0,0.417,0,0,0,0,0,0,0,0.165,0,67.2,37.96,8.8,0.5,2,16,16,5.35,2.03,16,5.19,0.46,0.04,0.05,2.55,0.17,0,0,0,0,0,1,1,174.0489,29446,34391
0,0.6,0.05,1,1,0,0.499,0.983,0.988,0.457,1.703,1.772,3.19,3.19,0,0,940,-7,-1.98,1.28,3.97,10.11,0,0,0.11,0,0,0.331,0,0.378,0.008,0,0,0,0,0,0,0.173,0,7.76,17.64,4.76,0.7,2,5.25,3.83,2.62,0,1.66,0,0.09,0.03,0.01,0.14,0.02,0,0,0,0,0,2,2,45.1095,30236,33736
0,0.45,0.01,1,1,0,0.005,0,0,-0.449,-0.684,-0.586,2.77,-3.14,0,0,940,-3,-0.39,0.8,4.74,2.18,0,0,0.11,0,0,0.299,0,0.425,0,0,0,0,0,0,0.008,0.157,0,8,41.36,4.4,2.3,1,5.25,3.83,2.62,0,1.8,0,0.09,0.03,0,0.14,0,0,0,0,0,0,0,0,0,31118,32854
4,0.54,0.05,1,1,0,0.014,0,0,0.455,-0.776,-0.723,3.32,-3.83,0,0,940,-40,-4.19,-0.13,3.96,1.08,0,0,0.094,0,0,0.378,0,0.354,0,0,0,0,0,0,0.008,0.165,0,17.32,30.68,10.48,1.1,1,5.25,3.83,2.62,1.01,1.8,1.99,0.09,0.03,0.02,0.14,0.05,1,0.46,0,0,0,1,2,193.5126,31427,32545
4,0.56,0.08,1,1,0,0.007,0,0,-0.47,-0.631,-0.619,3.32,-2.67,0,0,940,110,2.06,0.19,-3.17,-0.47,0,0,0.094,0,0,0.378,0,0.354,0,0,0,0,0,0,0.008,0.165,0,8.12,25.8,10.28,1.1,1,5.25,3.83,2.62,1.01,1.8,1.99,0.09,0.03,0.02,0.14,0.05,1,0.04,0,0,0,2,3,64.6311,31560,32412
3,0.49,0,1,1,0,0.933,0.82,0.613,0.651,0.805,0.515,5.34,2.43,589.2,2.50E-94,820,-2,2.28,0.08,-3.12,0.35,0,0.016,0.039,0,0,0.008,0,0.094,0,0.016,0,0,0,0,0.024,0.803,0,5,17.16,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26.6603,13,171330
0,0.57,0.01,1,1,0,0.075,0,0.001,-0.318,-0.047,0.098,5.27,0.78,0,0,756,4,2.64,0.3,-0.5,-1.15,0,0,0,0,0,0.047,0,0.307,0,0,0,0,0,0,0.087,0.559,0,3.64,16,5.24,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,48828
4,0.56,0.03,1,1,0,0.001,0,0,-0.375,-0.106,-0.086,3.21,-0.665,0,0,740,-6,-2.64,0.01,2.58,-0.19,0,0,0.008,0,0,0.047,0,0.165,0,0,0,0,0,0,0.15,0.63,0,86.64,19.56,14.68,1.2,3,2.88,1.61,2.73,0,0,0,0.04,0.03,0,0.03,0.01,0,0,0,0,0,0,0,0,3514,2687
1,0.34,0,1,1,0,0.971,1,1,0.651,2.564,1.51,4.95,4.03,4707.2,0,739,-2,-2.2,0.35,1.46,-0.3,0,0,0,0,0,0.11,0,0.055,0,0,0,0,0,0,0.134,0.701,0,6.44,3.84,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4668,1533
1,0.37,0.03,1,1,0,0.915,1,1,0.53,2.118,0.873,5.57,3.27,4707.2,0,739,-6,-0.41,0.93,4.4,2.36,0,0,0,0,0,0.102,0,0.063,0,0,0,0,0,0,0.142,0.693,0,7,5.68,4.76,0.4,3,0.72,0,1.33,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,4877,1324
1,0.54,0.04,1,1,0,0.969,0,0,0.375,-0.931,-0.439,5.51,-3.54,4707.2,0,740,-7,-3.5,0.02,3.48,0.69,0,0,0.008,0,0,0.094,0,0.063,0,0,0,0,0,0,0.142,0.693,0,8,12.8,4.08,2.1,3,2.27,1.32,1.87,0,0,0,0.03,0.02,0,0.05,0,0,0,0,0,0,0,0,0,32705,546
5,0.42,0.04,1,1,0,0.065,0.436,0.543,-1.412,0.053,0.097,4.11,0.352,279.1,5.76E-14,739,112,2.24,0.28,-1.92,0.69,0,0,0,0,0,0.079,0,0.087,0,0.008,0,0,0,0,0.134,0.693,0,5.96,23.04,3,1,3,1.3,0,2.06,0,0,0,0.01,0.02,0,0.05,0,0,0,0,0,0,0,0,0,23465,149
2,0.46,0.04,1,1,0,0.271,0,0.004,-0.661,-0.038,0.09,4.69,0.415,0,0,555,5,-2.66,-0.21,2.77,-0.93,0,0,0,0,0,0.039,0,0.071,0,0.016,0,0,0,0,0.22,0.654,0,4,2,3.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,172
2,0.56,0.04,1,1,0,0,0,0,-0.169,-0.564,-0.543,3.65,-2.44,0,0,553,73,-2.24,0.02,1.65,-0.5,0,0,0.008,0,0,0.016,0,0.102,0,0.016,0,0,0,0.024,0.189,0.646,0,6.76,3.16,3.68,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5387,26773
1,0.32,0,0,1,0,0.461,0.895,0.917,0.525,1.662,1.731,3.11,3.11,0,0,543,-10,-2.68,-0.78,-0.06,-3.75,0,0,0,0,0,0.087,0,0.016,0,0,0,0,0,0,0.181,0.717,0,2,2,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,5789
0,0.54,0.04,1,1,0,0.003,0,0,-1.1,-2.14,-2.072,3.33,-6.67,0,0,467,81,-1.76,0.12,1.38,-1.11,0,0,0,0,0,0.118,0,0.039,0,0,0,0,0,0.008,0.189,0.646,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,16732
4,0.56,0,1,1,0,0.032,0,0.001,0.557,0.109,0.279,4.36,1.51,0,0,443,-22,0.99,0.44,-2.43,0.14,0,0,0,0,0,0.118,0,0.189,0,0.016,0,0,0,0,0.134,0.543,0,21,30.4,4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,44.3568,21993,26006
4,0.56,0.01,1,1,0,0.001,0,0,-1.178,-0.212,-0.397,3.44,-2.78,0,0,442,87,-1.98,-0.3,1.89,-1.06,0,0,0,0,0,0.142,0,0.118,0,0.031,0,0,0,0,0.118,0.591,0,16.8,35.64,7.36,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,133.3779,22819,26832
0,0.37,0.07,0,1,0,0.259,0.078,0.13,0.55,1.536,1.548,2.2,2.2,0,0,445,-2,-2.96,-0.09,2.79,-1.68,0,0,0,0,0,0.228,0,0.016,0,0.055,0,0,0,0,0.102,0.598,0,3,3.32,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24035,28048
0,0.38,0.01,1,1,0,0.008,0.001,0.001,0.299,-0.131,-0.126,2.54,-0.471,0,0,442,-6,0.42,0.84,-1.43,7.71,0,0,0.008,0,0,0.197,0,0.031,0,0.016,0,0,0,0,0.118,0.63,0,3,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24389,28402
1,0.56,0.08,0,0,0,0.584,0.001,0.001,0.124,-0.369,-0.332,0.657,-1.3,0,0,388,103,2.31,0.32,-0.99,0.63,0,0,0,0,0,0.039,0,0,0,0,0,0,0.008,0,0.181,0.772,0.41,1,4.28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33874,320
5,0.4,0.03,1,1,0,0.596,1,1,0.469,2.081,2.173,4.05,4.05,323.4,3.56E-12,388,-52,-1.21,1.17,0.75,8.27,0,0,0,0,0,0.024,0,0.016,0,0,0,0,0,0.008,0.181,0.772,0,6,9,3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33.6486,33339,216
5,0.42,0,1,1,0,0.756,0.139,0.236,0.469,0.071,0.099,3.95,0.38,323.4,3.56E-12,388,11,1.84,0.49,-2.13,1.01,0,0,0,0,0,0.024,0,0.016,0,0,0,0,0,0.008,0.181,0.772,0,5.76,12.44,6.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33.6486,33261,294
5,0.38,0.03,0,0,0,0.577,0.58,0.663,0.241,0.244,0.26,0.137,0.137,0,0,388,-59,-4.06,0.4,3.15,1.35,0,0,0,0,0,0.024,0,0.039,0,0,0,0,0,0.008,0.173,0.756,0,4.36,10,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32685,870
5,0.54,0.05,1,1,0,0.02,0.001,0.001,0.282,0.644,0.645,2.51,1.62,0,0,388,63,2.31,0.32,-0.99,0.63,0,0,0,0,0,0.031,0,0.024,0,0,0,0,0,0.008,0.165,0.772,0,5.16,6.64,5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32463,1092
5,0.54,0.07,0,1,0,0.005,0.002,0.002,-0.553,-0.559,-0.548,0.266,-0.532,0,0,388,-14,-3.63,0.07,3.98,0.41,0,0,0,0,0,0.031,0,0.024,0,0,0,0,0,0.008,0.173,0.764,0,5.2,5.84,2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32178,1377
2,0.52,0.03,1,1,0,0,0,0,-2.121,-1.062,-1.074,2.28,-3.48,0,0,387,91,-2.56,0.01,2.58,-1.13,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0.173,0.772,0,3,3.16,2.52,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30100,3455
2,0.28,0.03,1,1,0,0.021,0,0,-0.487,-1.626,-1.525,2.15,-4.31,0,0,387,6,0.29,0.44,1.51,2.09,0,0,0,0,0,0.047,0,0.024,0,0,0,0,0,0,0.157,0.772,0,2,1.64,2.72,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,789
2,0.44,0.01,1,1,0,0.026,0.026,0.029,0.307,0.302,0.311,0.235,0.235,0,0,383,-33,-2.21,-0.03,1.66,-1.07,0,0,0,0,0,0.071,0,0.008,0,0,0,0,0,0,0.157,0.764,0,2,2,3.56,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25790,7765
2,0.42,0.03,1,1,0,0.003,0,0,-0.244,-1.147,-1.024,3.9,-6.12,0,0,383,-27,-3.87,0.25,2.81,1.31,0,0,0.008,0,0,0.031,0,0.134,0,0,0,0,0,0,0.157,0.669,0,2.8,20.44,13.68,0.7,1,2.26,1.85,1.33,0,0,0,0.04,0.01,0.02,0.02,0.02,0,0,0,0,0,0,0,0,24944,8611
2,0.4,0.03,1,1,0,0,0,0,-0.808,-0.414,-0.403,3.49,-0.634,0,0,383,-22,-2.62,0.05,1.84,-1.26,0,0,0.008,0,0,0.031,0,0.134,0,0,0,0,0,0,0.157,0.669,0,4.16,21.6,13.16,1,1,2.26,1.85,1.33,0,0,0,0.04,0.01,0.02,0.02,0.02,0,0,0,0,0,0,0,0,24886,8669
2,0.23,0,1,1,0,0.013,0.003,0.004,-1.383,-1.585,-1.583,0.45,-0.9,0,0,351,-43,0,0.41,2.46,2.43,0,0,0,0,0,0.031,0,0.008,0,0,0,0,0,0,0.063,0.898,0,2,4.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,31576
3,0.7,0.15,1,1,0,0.686,0.998,0.999,0.457,1.15,1.352,4.3,3.41,373.5,2.18E-18,347,-51,-1.76,-0.22,0.38,-0.71,0,0.937,0.016,0.031,0,0,0,0,0,0,0.016,0,0,0,0,0,73.72,211.68,4,274.16,0.1,2,10.73,10.8,4.04,9.82,3.84,2.16,0.31,0.03,0.24,0.37,0.07,4,0.58,0,0,0,42,80,192.3583,38,33934
2,0.33,0.04,1,1,0,0.214,0.001,0.001,0.509,0.38,0.368,3.33,1.42,0,0,274,-1,-1.33,1.42,4.13,9.54,0,0,0.008,0,0.008,0.189,0,0.016,0,0,0,0,0,0,0,0.78,0,5.08,12.52,6,0.4,1,2.83,1.93,1.94,0,0,0,0.04,0.02,0.01,0.01,0.01,1,0.55,0,0,0,9,9,146.8352,39688,35281
2,0.3,0.03,1,1,0,0.094,0,0,0.509,0.162,0.154,3.62,0.817,0,0,274,-56,-4.05,0.12,5.03,0.46,0,0,0.008,0,0.008,0.189,0,0.016,0,0,0,0,0,0,0,0.78,0,7.16,9.68,3.6,0.3,1,2.4,1.93,1.71,0,0,0,0.04,0.02,0.01,0.01,0.01,0,0,0,0,0,6,6,69.371,39641,35328
0,0.53,0.04,0.5,1,0,0.001,0.001,0.001,-1.898,-1.92,-1.877,0.225,-0.451,0,0,809,-47,0.22,0.41,2.43,2.73,0,0,0,0,0,0.039,0,0,0,0.15,0,0,0,0.024,0.063,0.724,0,6.08,3.2,4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26403,24612
0,0.53,0.03,1,1,0,0,0,0,-0.38,-0.382,-0.361,0.394,-0.636,0,0,809,-33,-0.87,0.92,2.83,4.39,0,0,0,0,0,0.024,0,0.008,0.008,0.346,0,0,0,0.008,0.079,0.528,0,4.2,3.16,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25554,23763
0,0.5,0,0.333333,1,0,0.045,0.044,0.053,0.128,0.129,0.138,0,0,0,0,809,-21,0.67,0.23,1.94,1.85,0,0,0,0,0,0.039,0,0.016,0.016,0.118,0,0,0,0,0.11,0.701,0,7,3.6,3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23409,21618
0,0.36,0.01,1,1,0,0.074,0.071,0.079,0.128,0.129,0.138,0,0,0,0,809,-75,2.14,0,-3.95,0.74,0,0,0,0,0,0.039,0,0.008,0.008,0.11,0,0,0,0,0.118,0.717,0.41,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23078,21287
0,0.42,0,1,1,0,0.001,0.001,0.001,-0.461,-0.459,-0.43,0.444,-0.888,0,0,809,-12,-3.65,0.04,3.26,-0.25,0,0,0,0,0,0.016,0,0.047,0,0.024,0,0,0,0.008,0.102,0.803,0,4,4.64,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,41.6968,22138,20347
0,0.54,0,1,1,0,0.008,0,0,0.44,0.09,0.069,1.14,0.235,0,0,809,-61,-4.05,-0.33,3.33,0.01,0,0,0,0,0,0.11,0,0.039,0,0,0,0,0,0,0.094,0.756,0.44,20.28,10,2.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18670,16879
4,0.42,0.03,1,1,0,0.001,0,0,-0.384,-0.228,-0.223,1.63,-0.622,0,0,809,-39,0.2,0.53,2.84,2.32,0,0,0.008,0,0,0.126,0,0.031,0,0,0,0,0,0,0.087,0.748,0,18.28,9.84,5.88,1.5,2,3.11,2.65,1.48,0,0,0,0.05,0.01,0.01,0.04,0.02,0,0,0,0,0,12,12,195.2609,17543,15752
4,0.58,0.01,1,1,0,0.513,0.004,0.004,0.557,0.674,0.663,2.63,1.74,0,0,809,0,0.47,0.27,1.9,1.51,0,0,0.008,0,0,0.063,0,0.205,0,0,0,0,0.016,0,0.008,0.701,0,32.24,18.12,7,1.5,3,2.66,1.98,1.65,1.17,0,0,0.05,0.02,0.02,0.04,0.02,0,0,0,0,0,20,22,274.6272,9654,7863
4,0.48,0.01,1,1,0,0.053,0.005,0.005,0.507,1.785,1.787,2.65,2.65,0,0,809,102,-0.88,0.37,-0.71,4.05,0,0,0,0,0,0.063,0,0.205,0,0,0,0,0.008,0,0.024,0.701,0.41,30.28,20.08,6.36,0.3,3,2.66,1.98,1.68,0,0,0,0.05,0.02,0,0.05,0,0,0,0,0,0,13,14,48.5576,9430,7639
4,0.48,0,1,1,0,0.049,0.001,0.001,0.255,0.675,0.71,0.96,0.96,0,0,809,-35,-3.41,-0.38,3.3,-1.98,0,0,0.008,0,0,0.039,0,0.134,0,0,0,0,0,0,0.031,0.787,1.24,31.52,26.04,15.4,1.4,4,3.09,1.53,2.58,0,4.17,0,0.03,0.02,0.02,0.26,0.03,0,0,0,0,0,7,9,106.4491,7302,5511
2,0.34,0.03,1,1,0,0.001,0,0,-1.532,-0.648,-0.571,2.74,-2.8,0,0,309,92,-2.62,0.05,1.84,-1.26,0,0,0,0.016,0.378,0.449,0.087,0.055,0,0,0,0,0,0,0,0.016,7.99,6,15.36,4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1008
4,0.41,0.01,1,1,0,0.96,0.983,0.982,0.53,0.332,0.147,5.22,1.1,788.6,1.31E-71,946,102,1.59,0.09,-2.12,-0.18,0,0,0,0,0,0.102,0,0.047,0,0.008,0,0,0,0.031,0.22,0.591,0,1,7,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,59.8343,17173,46681
0,0.41,0.01,1,1,0,0.026,0,0,0.559,-0.84,-0.975,4.38,-4.24,0,0,950,-18,-0.67,0.45,2.61,1.72,0,0,0,0,0,0.118,0,0.039,0,0,0,0,0,0.031,0.236,0.575,0,4,12.84,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17531,47039
0,0.43,0.03,1,1,0,0.006,0,0,0.651,-0.16,-0.165,4.34,-0.815,0,0,949,108,2.56,-0.01,1.25,-1.3,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0.071,0.228,0.535,0,1.6,3.88,4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19296,48804
1,0.42,0.03,1,1,0,0.209,0,0,0.402,-0.316,-0.313,2.05,-1.09,0,0,817,1,2.11,0.14,-2.32,0.12,0,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0.157,0.717,0,5,7.04,4.76,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,870
4,0.48,0.01,0,1,0,0.005,0,0,-1.493,-2.313,-2.145,1.37,-2.73,0,0,809,70,-2.2,0.14,1.82,-0.76,0,0,0,0,0,0.094,0,0.055,0,0,0,0,0,0,0.157,0.693,0,6,12.24,4,1.1,1,8.49,4.91,5.55,1.05,16,16,0.1,0.04,0.02,2.53,0.4,0,0,0,0,0,15,15,91.7428,3599,772
4,0.52,0.09,1,1,0,0.007,0,0,-1.05,-0.304,-0.252,3.67,-2.25,0,0,809,100,0.27,0.07,-5.03,-0.5,0,0.087,0.016,0,0,0.063,0,0.087,0,0.016,0,0,0,0,0.134,0.598,0,16.8,8.72,6.4,0.2,1,8.49,4.91,5.55,1.9,16,16,0.1,0.04,0.03,4.79,0.86,0,0,0,0,0,58,123,374.1459,3395,976
2,0.48,0.01,1,1,0,0.009,0,0,0.651,0.094,0.095,3.48,0.535,0,0,797,-65,-2.14,0.08,1.58,-0.49,0,0.031,0.055,0.063,0,0.118,0.008,0.213,0,0,0,0,0,0,0.079,0.433,3.55,36.64,29.28,44.64,1.7,1,5.21,3.66,2.75,0,0,0,0.09,0.03,0,0.04,0.05,0,0,0,0,0,0,0,0,3375,28906
2,0.54,0.04,1,1,0,0,0,0,-2.09,-1.607,-1.461,3.65,-7.29,0,0,796,74,-2.64,0.27,2.76,-1.46,0,0,0.008,0.055,0,0.157,0.031,0.165,0,0.008,0,0,0.008,0,0.102,0.465,2.66,10.08,12,29.84,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196,28085
4,0.42,0.01,1,1,0,0.009,0,0,0.398,-0.656,-0.581,1.32,-2.43,0,0,449,-63,1.06,0.44,-2.43,0.27,0,0.087,0.244,0,0,0.362,0,0.268,0,0,0,0,0.008,0,0.008,0.024,0.44,46.2,13.04,70.84,1.3,3,0.91,0,1.57,2.47,0,0,0.01,0.01,0.05,0.01,0.03,0,0,0,0,0,1,1,44.1999,913,24552
1,0.35,0.03,1,1,0,0.153,0.008,0.01,-0.264,0.12,0.121,3.64,0.678,0,0,449,-4,-0.97,0.47,-0.76,5.55,0,0,0.008,0,0,0.898,0,0.047,0,0,0,0,0,0,0.016,0.031,0,3.84,19.52,15.04,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36.625,1412,7089
2,0.64,0.05,1,1,0,0.028,0,0,-1.262,-1.004,-1.035,4.33,-5.71,0,0,860,-46,-2.22,-0.76,1.12,-3.76,-0.279,0,0.008,0,0.094,0.181,0.016,0.039,0,0,0,0,0.008,0.055,0.157,0.441,659.46,3,3.92,2,2.8,2,2.19,3.1,0,0,0,0,0.08,0.01,0,0.03,0,0,0,0,0,0,0,0,0,109700,50
4,0.67,0.15,1,1,0,0.001,0,0,-0.308,-1.019,-1.011,3.31,-4.29,0,0,620,-10,0.78,0.74,-2.97,5.29,0,0.457,0.205,0,0,0,0,0.024,0,0,0.134,0.11,0.047,0.016,0.008,0,1.68,8,10.44,87.04,0.8,2,14.03,11.7,4.59,7.93,16,3.26,0.23,0.04,0.22,1.52,0.08,0,0,0,0,0,23,27,184.8244,138,4531
0,0.33,0,0.5,1,0.95,0.094,0.014,0.021,0.235,0.422,0.455,0.434,0.434,0,0,471,-34,-3.43,-0.44,4.14,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.047,0.929,0,1,4,3.76,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10556,8995
4,0.36,0,1,1,0.95,0.001,0,0,-0.82,-1.83,-1.761,2.39,-4.78,0,0,481,-46,-0.95,0.53,-1.59,6.33,-1.1353,0,0.016,0,0,0.024,0,0.22,0,0.094,0,0,0,0.016,0.157,0.472,0,2,4,5,1,3,0.96,0,1.64,0,0,0,0.01,0.02,0,0,0.02,0,0,0,0,0,4,4,108.8052,1659,98
1,0.53,0.03,0.5,0.5,0.95,0.005,0,0,0.447,-0.544,-0.497,1.5,-2.02,0,0,485,50,-2.35,0.13,2.01,-1.08,0,0,0,0,0,0.047,0,0.039,0,0.008,0,0,0.008,0.063,0.252,0.583,0,4.08,4.36,1,0.7,2,0.75,1.37,0,0,0,0,0.03,0.01,0,0.01,0,0,0,0,0,0,0,0,0,381,41038
